,_ID, TimeSt,Country,Province,City,Latitude,Longitude,Closest Poi
15969,5490454,2017-06-21 00:12:16.243,CA,ON,Richmond Hill,43.844,-79.402,POI3
15970,5490489,2017-06-21 11:12:16.710,CA,AB,Bashaw,52.5881,-112.968,POI1
15971,5490499,2017-06-21 16:12:17.880,CA,AB,Red Deer,52.2895,-113.814,POI1
15972,5490527,2017-06-21 01:12:15.917,CA,AB,Wetaskiwin,52.9595,-113.37,POI1
15973,5490650,2017-06-21 08:12:17.553,CA,AB,Red Deer,52.2468,-113.788,POI1
15974,5490730,2017-06-21 06:12:18.863,CA,AB,Edmonton,53.5388,-113.494,POI1
15975,5490757,2017-06-21 13:12:19.987,CA,QC,Montréal,45.5308,-73.5556,POI3
15976,5490769,2017-06-21 11:12:18.703,CA,AB,Edmonton,53.6036,-113.50683,POI1
15977,5490803,2017-06-21 03:12:18.730,CA,AB,Edmonton,53.587,-113.441,POI1
15978,5490894,2017-06-21 12:12:18.730,CA,ON,Kitchener,43.4453,-80.4905,POI3
15979,5490932,2017-06-21 15:12:19.507,CA,QC,Laval,45.5306,-73.7521,POI3
15980,5490977,2017-06-21 03:12:27.547,CA,BC,Penticton,49.49059,-119.59464,POI1
15981,5490987,2017-06-21 04:12:27.403,CA,AB,Edmonton,53.6057,-113.557,POI1
15982,5491052,2017-06-21 22:12:28.730,CA,ON,Ottawa,45.4555,-75.6552,POI3
15983,5491111,2017-06-21 20:12:25.553,CA,AB,Ponoka,52.6768,-113.5815,POI1
15984,5491198,2017-06-21 01:12:27.347,CA,ON,Pickering,43.8509,-79.0717,POI3
15985,5491286,2017-06-21 15:12:27.350,CA,MB,Winnipeg,49.89637,-97.14659,POI1
15986,5491324,2017-06-21 06:12:25.760,CA,BC,Langley,49.07431,-122.67913,POI1
15987,5491414,2017-06-21 10:12:26.970,CA,NB,Moncton,46.1183,-64.7338,POI4
15988,5491444,2017-06-21 17:12:27.360,CA,AB,Red Deer,52.2468,-113.788,POI1
15989,5491527,2017-06-21 11:12:27.380,CA,ON,Orillia,44.60281,-79.43328,POI3
15990,5491611,2017-06-21 19:12:27.750,CA,AB,Calgary,51.0823,-113.9578,POI1
15991,5491671,2017-06-21 20:12:30.947,CA,QC,Montréal,45.5884,-73.5641,POI3
15992,5491756,2017-06-21 11:12:30.953,CA,QC,Montréal,45.5884,-73.5641,POI3
15993,5491807,2017-06-21 03:12:31.170,CA,AB,Spruce Grove,53.54759,-113.93833,POI1
15994,5491885,2017-06-21 20:12:31.320,CA,AB,Okotoks,50.7362,-113.9695,POI1
15995,5491895,2017-06-21 01:12:32.373,CA,AB,Calgary,51.0494,-113.9564,POI1
15996,5491907,2017-06-21 08:12:32.490,CA,ON,Woodbridge,43.8069,-79.5978,POI3
15997,5491922,2017-06-21 01:12:29.250,CA,ON,Ottawa,45.4555,-75.6552,POI3
15998,5491985,2017-06-21 04:12:30.713,CA,AB,Calgary,51.0621,-114.1159,POI1
15999,5491996,2017-06-21 13:12:31.973,CA,ON,Toronto,43.6557,-79.3646,POI3
16000,5492084,2017-06-21 07:12:32.157,CA,AB,Calgary,50.9722,-114.062,POI1
16001,5492103,2017-06-21 19:12:32.367,CA,ON,Woodbridge,43.8069,-79.5978,POI3
16002,5492244,2017-06-21 21:12:33.180,CA,AB,Calgary,50.9093,-114.1028,POI1
16003,5492268,2017-06-21 07:12:33.883,CA,ON,Toronto,43.7033,-79.4152,POI3
16004,5492314,2017-06-21 02:12:30.683,CA,ON,Brampton,43.65242,-79.80706,POI3
16005,5492476,2017-06-21 06:12:30.827,CA,AB,Calgary,51.0823,-113.9578,POI1
16006,5492613,2017-06-21 08:12:31.390,CA,ON,Toronto,43.6459,-79.3857,POI3
16007,5492651,2017-06-21 10:12:32.097,CA,ON,Scarborough,43.7936,-79.2692,POI3
16008,5492695,2017-06-21 01:12:32.377,CA,ON,Toronto,43.6459,-79.3857,POI3
16009,5492789,2017-06-21 14:12:33.423,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1
16010,5492868,2017-06-21 08:12:30.720,CA,AB,Calgary,51.0829,-114.095,POI1
16011,5492875,2017-06-21 04:12:31.113,CA,SK,Saskatoon,52.1452,-106.561,POI1
16012,5492934,2017-06-21 04:12:32.230,CA,AB,Calgary,51.0494,-113.9564,POI1
16013,5492935,2017-06-21 06:12:32.370,CA,ON,Woodbridge,43.8069,-79.5978,POI3
16014,5493026,2017-06-21 08:12:32.433,CA,ON,Burlington,43.3889,-79.7682,POI3
16015,5493117,2017-06-21 15:12:38.213,CA,AB,Calgary,50.9819,-114.1004,POI1
16016,5493160,2017-06-21 20:12:38.370,CA,ON,Burlington,43.34929,-79.8052,POI3
16017,5493232,2017-06-21 21:12:38.090,CA,AB,Calgary,50.9819,-114.1004,POI1
16018,5493321,2017-06-21 15:12:38.043,CA,ON,Burlington,43.34929,-79.8052,POI3
16019,5493466,2017-06-21 22:12:38.670,CA,NB,Dieppe,46.09613,-64.71325,POI4
16020,5493515,2017-06-21 13:12:42.590,CA,AB,Calgary,51.1325,-114.0276,POI1
16021,5493581,2017-06-21 03:12:42.597,CA,BC,Parksville,49.322,-124.318,POI1
16022,5493674,2017-06-21 16:12:39.510,CA,ON,Wasaga Beach,44.45953,-80.09518,POI3
16023,5493693,2017-06-21 22:12:42.477,CA,AB,Calgary,50.9316,-114.096,POI1
16024,5493766,2017-06-21 06:12:40.570,CA,AB,Calgary,50.98605,-114.01048,POI1
16025,5493855,2017-06-21 05:12:42.450,CA,ON,Toronto,43.6682,-79.4209,POI3
16026,5493944,2017-06-21 12:12:42.473,CA,MB,Winnipeg,49.9392,-97.0962,POI1
16027,5494031,2017-06-21 01:12:42.460,CA,AB,Grande Prairie,55.16741,-118.77043,POI1
16028,5494091,2017-06-21 09:12:42.450,CA,AB,Calgary,51.0081,-114.073,POI1
16029,5494149,2017-06-21 14:12:42.477,CA,AB,Edmonton,53.41415,-113.54775,POI1
16030,5494312,2017-06-21 07:12:45.930,CA,AB,Viking,53.1188,-111.767,POI1
16031,5494347,2017-06-21 07:12:46.050,CA,AB,Calgary,50.9632,-114.082,POI1
16032,5494371,2017-06-21 13:12:46.063,CA,AB,Calgary,51.0083,-114.07308,POI1
16033,5494378,2017-06-21 13:12:46.107,CA,AB,Calgary,50.9722,-114.062,POI1
16034,5494399,2017-06-21 05:12:46.010,CA,ON,Thornhill,43.8137,-79.4538,POI3
16035,5494454,2017-06-21 08:12:46.033,CA,BC,Vancouver,49.2788,-123.1139,POI1
16036,5494520,2017-06-21 09:12:46.127,CA,ON,Scarborough,43.828,-79.276,POI3
16037,5494618,2017-06-21 10:12:46.770,CA,ON,Wasaga Beach,44.45953,-80.09518,POI3
16038,5494619,2017-06-21 07:12:48.033,CA,AB,Calgary,51.1229,-114.189,POI1
16039,5494668,2017-06-21 01:12:45.837,CA,SK,Regina,50.4314,-104.556,POI1
16040,5494760,2017-06-21 12:12:45.867,CA,BC,Langley,49.0997,-122.6526,POI1
16041,5494853,2017-06-21 19:12:45.933,CA,AB,Viking,53.1188,-111.767,POI1
16042,5494950,2017-06-21 03:12:49.167,CA,BC,Kelowna,49.9272,-119.467,POI1
16043,5494988,2017-06-21 22:12:45.903,CA,SK,Moose Jaw,50.3942,-105.54752,POI1
16044,5495001,2017-06-21 11:12:45.930,CA,AB,Viking,53.1188,-111.767,POI1
16045,5495034,2017-06-21 11:12:49.173,CA,ON,Waterloo,43.4851,-80.56055,POI3
16046,5495055,2017-06-21 13:12:49.260,CA,ON,Brampton,43.7796,-79.7681,POI3
16047,5495135,2017-06-21 17:12:49.280,CA,ON,Ajax,43.8959,-79.0344,POI3
16048,5495200,2017-06-21 01:12:45.860,CA,BC,Kamloops,50.6469,-120.37,POI1
16049,5495220,2017-06-21 06:12:45.897,CA,SK,Saskatoon,52.1038,-106.6346,POI1
16050,5495301,2017-06-21 10:12:45.927,CA,AB,Viking,53.1188,-111.767,POI1
16051,5495387,2017-06-21 07:12:45.990,CA,ON,Toronto,43.6796,-79.4343,POI3
16052,5495445,2017-06-21 19:12:46.440,CA,AB,Fort Mcmurray,56.7282,-111.37168,POI1
16053,5495454,2017-06-21 02:12:49.160,CA,ON,Wasaga Beach,44.51292,-80.01759,POI3
16054,5495525,2017-06-21 18:12:49.407,CA,ON,London,42.9399,-81.2709,POI3
16055,5495616,2017-06-21 05:12:50.383,CA,SK,Saskatoon,52.11597,-106.65443,POI1
16056,5495764,2017-06-21 05:12:51.427,CA,ON,Ottawa,45.3804,-75.7468,POI3
16057,5495815,2017-06-21 04:12:51.610,CA,ON,Ottawa,45.3804,-75.7468,POI3
16058,5495845,2017-06-21 22:12:50.060,CA,BC,Saanich,48.469,-123.342,POI1
16059,5495873,2017-06-21 04:12:51.227,CA,ON,Ottawa,45.3804,-75.7468,POI3
16060,5495915,2017-06-21 21:12:51.830,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1
16061,5495958,2017-06-21 14:12:54.913,CA,AB,Calgary,51.0621,-114.1159,POI1
16062,5495997,2017-06-21 07:12:50.997,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1
16063,5496015,2017-06-21 12:12:52.757,CA,AB,Calgary,51.133,-113.856,POI1
16064,5496062,2017-06-21 09:12:54.907,CA,AB,Calgary,51.0621,-114.1159,POI1
16065,5496160,2017-06-21 04:12:51.013,CA,ON,Ottawa,45.3804,-75.7468,POI3
16066,5496227,2017-06-21 01:12:52.753,CA,AB,Calgary,51.133,-113.856,POI1
16067,5496307,2017-06-21 19:12:57.570,CA,AB,Edmonton,53.5515,-113.492,POI1
16068,5496316,2017-06-21 15:12:57.750,CA,ON,Toronto,43.6796,-79.4343,POI3
16069,5496329,2017-06-21 15:12:57.957,CA,ON,Etobicoke,43.6879,-79.557,POI3
16070,5496360,2017-06-21 20:12:58.363,CA,AB,Calgary,51.1229,-114.189,POI1
16071,5496363,2017-06-21 18:12:56.323,CA,AB,Calgary,51.0833,-114.0833,POI1
16072,5496368,2017-06-21 09:12:57.737,CA,BC,Langley,49.0784,-122.623,POI1
16073,5496392,2017-06-21 13:12:57.747,CA,BC,White Rock,49.0258,-122.80636,POI1
16074,5496485,2017-06-21 07:12:57.843,CA,ON,Oakville,43.4695,-79.7395,POI3
16075,5496601,2017-06-21 08:12:58.057,CA,ON,Toronto,43.6459,-79.3857,POI3
16076,5496663,2017-06-21 16:12:55.597,CA,SK,Saskatoon,52.1225,-106.72488,POI1
16077,5496723,2017-06-21 19:12:56.973,CA,NB,Riverview,46.0494,-64.7876,POI4
16078,5496827,2017-06-21 17:12:57.967,CA,AB,Calgary,51.063,-113.889,POI1
16079,5496838,2017-06-21 12:12:59.437,CA,ON,Ottawa,45.4203,-75.7004,POI3
16080,5496923,2017-06-21 00:12:56.840,CA,QC,Verdun,45.46213,-73.5712,POI3
16081,5496955,2017-06-21 04:12:57.573,CA,AB,Edmonton,53.58986,-113.66829,POI1
16082,5496981,2017-06-21 21:12:58.067,CA,AB,Calgary,51.16495,-114.13846,POI1
16083,5497065,2017-06-21 12:12:58.710,CA,ON,Orillia,44.6078,-79.4175,POI3
16084,5497068,2017-06-21 07:13:00.117,CA,QC,Laval,45.57311,-73.73099,POI3
16085,5497074,2017-06-21 05:13:00.977,CA,QC,Québec,46.8556,-71.2449,POI3
16086,5497172,2017-06-21 14:12:57.607,CA,AB,Calgary,51.10434,-113.96475,POI1
16087,5497286,2017-06-21 16:12:58.420,CA,ON,Kitchener,43.4553,-80.4845,POI3
16088,5497298,2017-06-21 10:12:59.480,CA,BC,Vancouver,49.2624,-123.08265,POI1
16089,5497318,2017-06-21 18:13:01.030,CA,BC,Surrey,49.11938,-122.70259,POI1
16090,5497371,2017-06-21 02:13:01.113,CA,AB,Calgary,51.0075,-114.004,POI1
16091,5497392,2017-06-21 22:13:01.160,CA,AB,Calgary,50.89607,-114.11024,POI1
16092,5497497,2017-06-21 19:13:00.477,CA,ON,Windsor,42.2962,-83.018,POI3
16093,5497643,2017-06-21 13:13:01.057,CA,AB,Edmonton,53.5597,-113.629,POI1
16094,5497681,2017-06-21 02:13:01.067,CA,AB,Calgary,51.04145,-114.08078,POI1
16095,5497690,2017-06-21 08:13:01.100,CA,AB,Airdrie,51.2766,-113.983,POI1
16096,5497704,2017-06-21 05:13:01.170,CA,AB,Calgary,51.0621,-114.1159,POI1
16097,5497778,2017-06-21 21:13:02.707,CA,AB,Red Deer,52.2651,-113.794,POI1
16098,5497851,2017-06-21 13:13:01.180,CA,SK,Saskatoon,52.1102,-106.59,POI1
16099,5497868,2017-06-21 13:13:01.187,CA,AB,Edmonton,53.6015,-113.547,POI1
16100,5497898,2017-06-21 12:13:01.217,CA,ON,Cochrane,49.0863,-81.0167,POI3
16101,5497983,2017-06-21 01:13:01.283,CA,AB,Calgary,51.09218,-113.9728,POI1
16102,5498007,2017-06-21 11:13:03.437,CA,AB,Red Deer,52.2694,-113.769,POI1
16103,5498022,2017-06-21 13:13:00.660,CA,NB,Moncton,46.1033,-64.815,POI4
16104,5498105,2017-06-21 02:13:01.157,CA,AB,Calgary,51.0075,-114.004,POI1
16105,5498232,2017-06-21 22:13:01.240,CA,AB,Calgary,51.04092,-113.92482,POI1
16106,5498247,2017-06-21 13:13:01.280,CA,AB,Calgary,50.91558,-113.94646,POI1
16107,5498316,2017-06-21 18:13:02.577,CA,AB,Calgary,51.0242,-114.1004,POI1
16108,5498318,2017-06-21 20:13:01.077,CA,QC,Québec,46.8556,-71.2449,POI3
16109,5498385,2017-06-21 06:13:01.123,CA,AB,Airdrie,51.30009,-114.04015,POI1
16110,5498427,2017-06-21 03:13:01.157,CA,AB,Calgary,51.0508,-114.074,POI1
16111,5498564,2017-06-21 00:13:01.263,CA,AB,Calgary,51.0955,-114.06435,POI1
16112,5498590,2017-06-21 13:13:01.470,CA,BC,Kelowna,49.88615,-119.49565,POI1
16113,5498644,2017-06-21 19:13:02.990,CA,ON,Toronto,43.6796,-79.4343,POI3
16114,5498699,2017-06-21 18:13:03.043,CA,ON,Toronto,43.6447,-79.3841,POI3
16115,5498706,2017-06-21 18:13:05.300,CA,SK,Saskatoon,52.09942,-106.66672,POI1
16116,5498801,2017-06-21 18:13:05.847,CA,SK,Saskatoon,52.0994,-106.6667,POI1
16117,5498896,2017-06-21 13:13:05.067,CA,ON,Waterloo,43.4664,-80.5226,POI3
16118,5499126,2017-06-21 06:13:07.993,CA,AB,Edmonton,53.59445,-113.54629,POI1
16119,5499185,2017-06-21 12:13:09.207,CA,QC,Laval,35.70679,51.49475,POI4
16120,5499404,2017-06-21 05:13:09.147,CA,MB,Winnipeg,49.92437,-97.2059,POI1
16121,5499458,2017-06-21 17:13:08.650,CA,AB,Innisfail,52.0269,-113.9507,POI1
16122,5499518,2017-06-21 07:13:12.717,CA,MB,Winnipeg,49.9392,-97.0962,POI1
16123,5499622,2017-06-21 08:13:13.340,CA,AB,Calgary,51.091,-114.182,POI1
16124,5499751,2017-06-21 00:13:12.600,CA,ON,London,42.97591,-81.23053,POI3
16125,5499948,2017-06-21 06:13:13.040,CA,ON,Windsor,42.2287,-83.0182,POI3
16126,5500032,2017-06-21 04:13:13.750,CA,AB,Calgary,50.9722,-114.062,POI1
16127,5500121,2017-06-21 09:13:14.063,CA,AB,Calgary,51.0823,-114.142,POI1
16128,5500174,2017-06-21 13:13:15.193,CA,QC,Saint-Laurent,45.51351,-73.71862,POI3
16129,5500225,2017-06-21 10:13:12.690,CA,AB,Lethbridge,49.70038,-112.81806,POI1
16130,5500298,2017-06-21 17:13:12.850,CA,ON,Saint Catharines,43.1593,-79.2615,POI3
16131,5500300,2017-06-21 20:13:13.053,CA,AB,Calgary,51.091,-114.182,POI1
16132,5500384,2017-06-21 00:13:13.553,CA,ON,Richmond Hill,43.8939,-79.4375,POI3
16133,5500472,2017-06-21 01:13:12.797,CA,ON,Cambridge,43.3653,-80.3066,POI3
16134,5500561,2017-06-21 05:13:12.840,CA,ON,London,43.0004,-81.2343,POI3
16135,5500649,2017-06-21 22:13:12.870,CA,AB,Calgary,51.0433,-114.064,POI1
16136,5500718,2017-06-21 14:13:12.890,CA,ON,Windsor,42.2287,-83.0182,POI3
16137,5500802,2017-06-21 09:13:13.750,CA,ON,Richmond Hill,43.9394,-79.4349,POI3
16138,5500881,2017-06-21 11:13:15.967,CA,AB,Edmonton,53.59445,-113.54629,POI1
16139,5500911,2017-06-21 03:13:16.250,CA,AB,Calgary,50.90133,-114.08712,POI1
16140,5501008,2017-06-21 13:13:16.617,CA,AB,Calgary,51.04542,-114.15792,POI1
16141,5501087,2017-06-21 07:13:12.697,CA,BC,Victoria,48.4765,-123.3145,POI1
16142,5501103,2017-06-21 16:13:12.850,CA,ON,Thornhill,43.8395,-79.3831,POI3
16143,5501169,2017-06-21 15:13:12.890,CA,ON,Windsor,42.2287,-83.0182,POI3
16144,5501175,2017-06-21 06:13:15.790,CA,SK,Norquay,51.97019,-102.07701,POI1
16145,5501200,2017-06-21 15:13:16.370,CA,SK,Asquith,52.0667,-107.4333,POI1
16146,5501209,2017-06-21 19:13:16.510,CA,ON,Barrie,44.3303,-79.7268,POI3
16147,5501306,2017-06-21 01:13:16.650,CA,AB,Red Deer,52.23919,-113.75632,POI1
16148,5501316,2017-06-21 09:13:14.940,CA,ON,Etobicoke,43.6068,-79.5063,POI3
16149,5501394,2017-06-21 21:13:16.437,CA,SK,Saskatoon,52.1149,-106.642,POI1
16150,5501444,2017-06-21 14:13:16.473,CA,AB,Calgary,50.91558,-113.94646,POI1
16151,5501561,2017-06-21 18:13:16.890,CA,AB,Red Deer,52.23919,-113.75632,POI1
16152,5501643,2017-06-21 21:13:17.250,CA,SK,Saskatoon,52.18591,-106.62222,POI1
16153,5501777,2017-06-21 04:13:17.600,CA,ON,Windsor,42.2962,-83.018,POI3
16154,5501801,2017-06-21 05:13:17.837,CA,AB,Red Deer,52.23919,-113.75632,POI1
16155,5501888,2017-06-21 05:13:18.793,CA,ON,Toronto,43.6459,-79.3857,POI3
16156,5501988,2017-06-21 13:13:20.383,CA,ON,Kitchener,43.4381,-80.5099,POI3
16157,5502100,2017-06-21 09:13:20.410,CA,ON,Toronto,43.6682,-79.4209,POI3
16158,5502162,2017-06-21 18:13:20.420,CA,ON,Toronto,43.6682,-79.4209,POI3
16159,5502225,2017-06-21 07:13:16.237,CA,AB,Calgary,51.0075,-114.004,POI1
16160,5502335,2017-06-21 12:13:16.417,CA,SK,Regina,50.44806,-104.57052,POI1
16161,5502467,2017-06-21 07:13:17.443,CA,BC,Chilliwack,49.17631,-121.93993,POI1
16162,5502522,2017-06-21 11:13:17.887,CA,ON,Toronto,35.77552,51.32807,POI4
16163,5502540,2017-06-21 21:13:18.240,CA,ON,North York,43.7677,-79.4126,POI3
16164,5502577,2017-06-21 17:13:19.397,CA,ON,Mississauga,43.5769,-79.6283,POI3
16165,5502589,2017-06-21 15:13:20.240,CA,ON,Waterloo,43.499,-80.5063,POI3
16166,5502606,2017-06-21 12:13:20.693,CA,SK,Saskatoon,52.0991,-106.6494,POI1
16167,5502699,2017-06-21 12:13:18.340,CA,ON,Thornhill,43.8395,-79.3831,POI3
16168,5502727,2017-06-21 10:13:18.480,CA,ON,Thornhill,43.8395,-79.3831,POI3
16169,5502766,2017-06-21 09:13:18.590,CA,ON,Thornhill,43.8395,-79.3831,POI3
16170,5502791,2017-06-21 17:13:19.440,CA,AB,Calgary,51.02092,-114.10621,POI1
16171,5502818,2017-06-21 00:13:20.230,CA,ON,Toronto,43.64291,-79.40153,POI3
16172,5502853,2017-06-21 18:13:19.407,CA,AB,Ponoka,52.67294,-113.59819,POI1
16173,5502933,2017-06-21 07:13:20.047,CA,ON,Etobicoke,43.6068,-79.5063,POI3
16174,5503018,2017-06-21 20:13:20.237,CA,ON,Kitchener,43.4453,-80.4905,POI3
16175,5503114,2017-06-21 22:13:20.253,CA,ON,Kitchener,43.4453,-80.4905,POI3
16176,5503211,2017-06-21 03:13:23.110,CA,ON,Toronto,43.6587,-79.3966,POI3
16177,5503230,2017-06-21 12:13:22.047,CA,AB,Calgary,50.9819,-114.1004,POI1
16178,5503313,2017-06-21 11:13:24.993,CA,QC,Montréal,45.54209,-73.54675,POI3
16179,5503376,2017-06-21 19:13:25.130,CA,AB,Edmonton,53.59445,-113.54629,POI1
16180,5503391,2017-06-21 17:13:22.290,CA,BC,Chilliwack,49.13174,-121.94131,POI1
16181,5503413,2017-06-21 22:13:23.240,CA,AB,Calgary,51.0876,-114.0214,POI1
16182,5503499,2017-06-21 14:13:23.130,CA,AB,Edmonton,53.5515,-113.492,POI1
16183,5503528,2017-06-21 13:13:25.270,CA,SK,Macrorie,51.41185,-107.15685,POI1
16184,5503584,2017-06-21 10:13:27.793,CA,AB,Red Deer,52.2895,-113.814,POI1
16185,5503607,2017-06-21 08:13:27.803,CA,AB,Edmonton,53.44666,-113.3997,POI1
16186,5503663,2017-06-21 12:13:27.837,CA,BC,Vancouver,49.2794,-123.1191,POI1
16187,5503670,2017-06-21 12:13:28.550,CA,ON,Brampton,43.7033,-79.7603,POI3
16188,5503689,2017-06-21 20:13:28.940,CA,ON,Markham,43.8412,-79.3262,POI3
16189,5503717,2017-06-21 08:13:29.240,CA,ON,North York,43.7552,-79.4398,POI3
16190,5503764,2017-06-21 04:13:29.243,CA,ON,North York,43.7552,-79.4398,POI3
16191,5503863,2017-06-21 15:13:28.563,CA,ON,York,43.703,-79.512,POI3
16192,5503934,2017-06-21 05:13:29.027,CA,AB,Okotoks,50.72939,-113.95359,POI1
16193,5503938,2017-06-21 05:13:29.120,CA,AB,Calgary,51.0584,-114.10153,POI1
16194,5504061,2017-06-21 17:13:27.797,CA,AB,Red Deer,52.2895,-113.814,POI1
16195,5504130,2017-06-21 05:13:27.807,CA,AB,Strathmore,51.06231,-113.38197,POI1
16196,5504177,2017-06-21 14:13:27.930,CA,ON,Markham,43.8747,-79.2599,POI3
16197,5504291,2017-06-21 14:13:27.760,CA,BC,Port Coquitlam,49.28963,-122.79168,POI1
16198,5504345,2017-06-21 21:13:31.850,CA,ON,Etobicoke,43.7309,-79.61166,POI3
16199,5504372,2017-06-21 03:13:31.093,CA,ON,Toronto,43.64712,-79.42778,POI3
16200,5504470,2017-06-21 17:13:33.190,CA,SK,Saskatoon,52.1365,-106.609,POI1
16201,5504561,2017-06-21 03:13:29.670,CA,ON,Concord,43.81374,-79.50378,POI3
16202,5504627,2017-06-21 05:13:31.473,CA,SK,North Battleford,52.7806,-108.312,POI1
16203,5504666,2017-06-21 16:13:31.560,CA,ON,Toronto,43.6557,-79.3646,POI3
16204,5504815,2017-06-21 14:13:32.480,CA,AB,Mackenzie,59.16395,-118.68264,POI1
16205,5504855,2017-06-21 15:13:31.203,CA,ON,Garden River,46.51943,-84.06678,POI3
16206,5504943,2017-06-21 03:13:31.610,CA,ON,Toronto,43.7033,-79.4152,POI3
16207,5504970,2017-06-21 08:13:31.710,CA,ON,Toronto,43.7033,-79.4152,POI3
16208,5505048,2017-06-21 14:13:32.450,CA,AB,Calgary,50.9316,-114.096,POI1
16209,5505116,2017-06-21 01:13:33.890,CA,QC,Verdun,45.46202,-73.57117,POI3
16210,5505174,2017-06-21 04:13:35.420,CA,AB,Calgary,51.0419,-114.2,POI1
16211,5505238,2017-06-21 05:13:31.370,CA,SK,Saskatoon,52.1218,-106.645,POI1
16212,5505353,2017-06-21 11:13:32.003,CA,SK,Prince Albert,53.2,-105.75,POI1
16213,5505497,2017-06-21 11:13:35.287,CA,ON,Toronto,43.6682,-79.4209,POI3
16214,5505560,2017-06-21 13:13:32.847,CA,AB,Jasper,52.88718,-118.0781,POI1
16215,5505564,2017-06-21 11:13:34.680,CA,AB,Red Deer,52.2611,-113.77742,POI1
16216,5505657,2017-06-21 02:13:35.417,CA,ON,Toronto,43.7537,-79.2659,POI3
16217,5505744,2017-06-21 15:13:35.270,CA,ON,Toronto,43.6796,-79.4343,POI3
16218,5505827,2017-06-21 22:13:35.390,CA,ON,Windsor,42.2908,-82.987,POI3
16219,5505960,2017-06-21 21:13:35.413,CA,ON,Toronto,43.6715,-79.3801,POI3
16220,5506053,2017-06-21 01:13:37.507,CA,AB,Calgary,50.99703,-114.12648,POI1
16221,5506069,2017-06-21 12:13:35.393,CA,ON,Stratford,43.3716,-80.9773,POI3
16222,5506151,2017-06-21 06:13:35.410,CA,ON,Guelph,43.5776,-80.2201,POI3
16223,5506228,2017-06-21 15:13:39.417,CA,AB,Calgary,51.133,-113.856,POI1
16224,5506243,2017-06-21 06:13:36.507,CA,AB,Calgary,51.1387,-114.2015,POI1
16225,5506263,2017-06-21 06:13:38.553,CA,ON,Scarborough,43.836,-79.22759,POI3
16226,5506324,2017-06-21 09:13:39.240,CA,AB,Calgary,51.1387,-114.2015,POI1
16227,5506338,2017-06-21 16:13:40.150,CA,BC,Richmond,49.18114,-123.11834,POI1
16228,5506394,2017-06-21 01:13:39.427,CA,AB,Calgary,51.133,-113.856,POI1
16229,5506535,2017-06-21 01:13:42.880,CA,ON,Wasaga Beach,44.45953,-80.09518,POI3
16230,5506702,2017-06-21 06:13:39.420,CA,AB,Calgary,51.133,-113.856,POI1
16231,5506744,2017-06-21 13:13:43.000,CA,ON,Brantford,43.1207,-80.2893,POI3
16232,5506816,2017-06-21 10:13:43.037,CA,ON,Toronto,43.6459,-79.3857,POI3
16233,5506879,2017-06-21 11:13:43.127,CA,ON,Kitchener,43.4381,-80.5099,POI3
16234,5506925,2017-06-21 17:13:43.197,CA,ON,Markham,43.8341,-79.3302,POI3
16235,5506939,2017-06-21 07:13:43.817,CA,BC,Mill Bay,48.65475,-123.56221,POI1
16236,5506954,2017-06-21 16:13:44.593,CA,SK,Saskatoon,52.1225,-106.72488,POI1
16237,5507077,2017-06-21 01:13:42.103,CA,ON,Etobicoke,43.59571,-79.54024,POI3
16238,5507089,2017-06-21 19:13:42.940,CA,AB,Edmonton,53.50272,-113.62121,POI1
16239,5507177,2017-06-21 10:13:42.953,CA,SK,Saskatoon,52.1463,-106.7021,POI1
16240,5507280,2017-06-21 17:13:44.450,CA,QC,Montréal,45.51531,-73.55418,POI3
16241,5507335,2017-06-21 12:13:42.947,CA,AB,Calgary,51.0484,-114.068,POI1
16242,5507400,2017-06-21 11:13:42.960,CA,ON,Toronto,43.7797,-79.4156,POI3
16243,5507436,2017-06-21 10:13:43.043,CA,ON,London,42.9611,-81.2431,POI3
16244,5507528,2017-06-21 08:13:43.137,CA,AB,Edmonton,53.4579,-113.412,POI1
16245,5507624,2017-06-21 06:13:44.030,CA,ON,Toronto,43.6735,-79.403,POI3
16246,5507634,2017-06-21 01:13:45.590,CA,BC,Squamish,49.82888,-123.1352,POI1
16247,5507639,2017-06-21 21:13:46.280,CA,BC,Vancouver,49.28333,-123.10672,POI1
16248,5507676,2017-06-21 02:13:46.530,CA,QC,Montréal,45.4978,-73.5798,POI3
16249,5507758,2017-06-21 08:13:46.550,CA,ON,Thornhill,43.8137,-79.4538,POI3
16250,5507833,2017-06-21 21:13:46.497,CA,ON,Mississauga,43.6609,-79.6791,POI3
16251,5507844,2017-06-21 19:13:46.377,CA,MB,Winnipeg,49.81847,-97.11126,POI1
16252,5507922,2017-06-21 02:13:50.500,CA,ON,Guelph,43.5776,-80.2201,POI3
16253,5507997,2017-06-21 00:13:46.640,CA,AB,Calgary,51.0081,-114.073,POI1
16254,5508033,2017-06-21 08:13:46.810,CA,ON,Sarnia,42.9864,-82.3638,POI3
16255,5508075,2017-06-21 20:13:48.337,CA,MB,Winnipeg,49.86654,-97.12965,POI1
16256,5508150,2017-06-21 02:13:48.493,CA,QC,Laterrière,48.33734,-70.98801,POI3
16257,5508182,2017-06-21 00:13:50.533,CA,ON,Toronto,43.6459,-79.3857,POI3
